NNID,1,2,3,4
NET NAME,AlexNet,Machine Translation,MobileNet,GoogLeNet
ISOLATED,6473754,9911366,25908758,11873594
PRIORITY,1,2,1,0
DISPATCHED,0,1571102,1915431,1055265
ESTIMATED,1114704,1,5045956,1055492
RUNNED,6473446,9911468,25908551,11873389
WAITED,3898,4902345,14469484,41238201
ELAPSED,6477344,14813813,40378035,53111590
SWITCHED,2,1,1,1
SLA,True,True,True,False
TOKEN,STATIC
ANTT,2.1316845997382887,STP,2.533722337843132,FAIRNESS,1.184141403155414e-09
