NNID,1,2,3,4
NET NAME,AlexNet,VGG16,VGG16,VGG16
ISOLATED,6473174,77632839,77632839,77632839
PRIORITY,2,2,2,0
DISPATCHED,0,619131,1425053,1415840
ESTIMATED,1114704,14014972,14014972,14014972
RUNNED,6473754,77632804,77632292,77632292
WAITED,0,5854624,82681506,160323011
ELAPSED,6473754,83487428,160313798,237955303
SWITCHED,1,1,1,1
SLA,True,True,True,True
"algo_str, mecha_str"
ANTT,1.8014165498496852,STP,2.7402901842319674,FAIRNESS,0.16492328446432983
