NNID,1,2,3,4
NET NAME,GoogLeNet,VGG16,Sentiment Analysis,VGG16
ISOLATED,11872941,77632839,4489906,77632839
PRIORITY,1,0,1,2
DISPATCHED,0,291126,1084590,411195
ESTIMATED,291425,3555583,1,3555583
RUNNED,814464,6150230,1366632,6150358
WAITED,0,523339,12030463,6553500
ELAPSED,814464,6673569,13397095,12703858
SWITCHED,1,1,1,1
SLA,True,True,True,True
FCFS,DYNAMIC
ANTT,0.8255067732647303,STP,32.656600602336226,FAIRNESS,0.009603245772629899
