NNID,1,2,3,4
NET NAME,GoogLeNet,GoogLeNet,AlexNet,GoogLeNet
ISOLATED,11872941,11872941,6473174,11872941
PRIORITY,1,0,1,1
DISPATCHED,0,553704,180622,1598935
ESTIMATED,1055492,1055492,1114704,1055492
RUNNED,11873594,11872874,6473032,11873896
WAITED,0,17792923,11692973,28620566
ELAPSED,11873594,29665797,18166005,40494462
SWITCHED,1,1,1,1
SLA,True,True,True,True
"algo_str, mecha_str"
ANTT,2.428915992376661,STP,2.049701843094712,FAIRNESS,0.24419632985863604
