NNID,1,2,3,4
NET NAME,Sentiment Analysis,MobileNet,VGG16,Automatic Speech Recognition
ISOLATED,4489906,25908806,77632839,13464275
PRIORITY,2,1,2,0
DISPATCHED,0,1966608,585202,512529
ESTIMATED,1,1419697,3555583,1
RUNNED,2474918,1866807,6150357,6627448
WAITED,0,7135759,10383972,1962390
ELAPSED,2474918,9002566,16534329,8589838
SWITCHED,1,1,1,1
SLA,True,True,True,True
"algo_str, mecha_str"
ANTT,0.43741079571070707,STP,10.954816624391793,FAIRNESS,0.12859850657301244
