NNID,1,2,3,4
NET NAME,VGG16,Sentiment Analysis,Sentiment Analysis,Automatic Speech Recognition
ISOLATED,77632839,4489906,4489906,13464275
PRIORITY,2,1,1,2
DISPATCHED,0,1259239,1899990,1897548
ESTIMATED,3555583,1,1,1
RUNNED,6150050,5355720,5355720,16263640
WAITED,0,21154452,25869421,4252503
ELAPSED,6150050,26510172,31225141,20516143
SWITCHED,1,1,1,1
SLA,True,False,False,True
HPF,DYNAMIC
ANTT,3.61546995145437,STP,13.59255711552489,FAIRNESS,0.03417332788391801
