NNID,1,2,3,4
NET NAME,Sentiment Analysis,MobileNet,GoogLeNet,Sentiment Analysis
ISOLATED,4489906,25908806,11872941,4489906
PRIORITY,2,1,2,0
DISPATCHED,0,1506499,983983,301579
ESTIMATED,1,1419697,291425,1
RUNNED,4026230,1866679,814259,4026024
WAITED,0,7360015,7068272,3724652
ELAPSED,4026230,9226694,7882531,7750676
SWITCHED,1,1,1,1
SLA,True,True,True,True
SJF,DYNAMIC
ANTT,0.9107507432132252,STP,6.008717616699908,FAIRNESS,0.13237809653263377
