NNID,1,2,3,4
NET NAME,Sentiment Analysis,Machine Translation,MobileNet,AlexNet
ISOLATED,4489906,10717761,25908806,6473174
PRIORITY,1,0,0,1
DISPATCHED,0,482146,1842804,1138346
ESTIMATED,1,1,1419697,307188
RUNNED,3250574,7146090,1866806,1697518
WAITED,0,2768429,10251379,9258319
ELAPSED,3250574,9914519,12118185,10955837
SWITCHED,1,1,1,1
SLA,True,True,True,True
"algo_str, mecha_str"
ANTT,0.9523129518560725,STP,5.191135250081473,FAIRNESS,0.09211718189786115
