NNID,1,2,3,4
NET NAME,MobileNet,Sentiment Analysis,Automatic Speech Recognition,VGG16
ISOLATED,25908806,4489906,13464275,77632839
PRIORITY,2,1,0,2
DISPATCHED,0,1241708,1888027,1553906
ESTIMATED,1419697,1,1,3555583
RUNNED,1866543,2253566,6381206,6149845
WAITED,2253566,1,8381928,2566204
ELAPSED,4120109,2253567,14763134,8716049
SWITCHED,2,1,1,1
SLA,True,True,True,True
PREMA,DYNAMIC
ANTT,0.46742044765877583,STP,18.099638298250788,FAIRNESS,0.3998346839725193
